gamma,net_flow,lower_cube_flow_out,upper_cube_flow_in,upper_cube_flow_out,upper_cube_flow,gamma_opt,gamma_a_opt,gamma_R_opt
0.2023589647725155,4.9999999901234844e-06,2.0297091196021574e-06,-5.0640849365324525e-06,5.7991837447155885e-06,7.350988081831329e-07,0.2023589647725155,2.1733961756455254e-07,3.188931357285735e-07
0.3556480306223121,5.0000000541729895e-06,2.053301715036868e-06,-4.512578416110684e-06,5.231558851856572e-06,7.189804357458864e-07,0.3556480306223121,2.9174101028565736e-07,3.173585171985815e-07
0.6250551925273976,4.99999998706679e-06,2.0566976028263443e-06,-2.9267775449806545e-06,3.466428694253217e-06,5.39651149272561e-07,0.6250551925273976,2.726947854889273e-07,3.202203181499235e-07
1.0985411419875573,5.000000028310144e-06,2.053636502033008e-06,-1.868008594971513e-06,2.2643378960172726e-06,3.9632930104575763e-07,1.0985411419875573,2.272583335003612e-07,3.233400734496016e-07
1.9306977288832456,4.999999894928477e-06,2.056017836385776e-06,-1.6020274950401445e-06,1.9659715811264515e-06,3.639440860863059e-07,1.9306977288832456,2.3029208498275658e-07,3.236409265948342e-07
3.39322177189533,5.000000004599895e-06,2.055753039423433e-06,-1.3689805517522891e-06,1.691644445207492e-06,3.226638934552051e-07,3.39322177189533,2.12958310505257e-07,3.246606924174015e-07
5.963623316594637,5.0000000301541565e-06,2.0564726435230497e-06,-1.3208530908788136e-06,1.6347797450032686e-06,3.139266541244545e-07,5.963623316594637,2.1488905631399573e-07,3.2469208215080285e-07
10.481131341546831,5.000000013059452e-06,2.061359768910064e-06,-1.4939910937741015e-06,1.8443899883470997e-06,3.503988945729964e-07,10.481131341546831,2.5406208820301124e-07,3.230162301783904e-07
18.420699693267164,5.000000023265579e-06,2.0581796785296283e-06,-1.3452687113371369e-06,1.6638778037079678e-06,3.186090923708296e-07,18.42069969326716,2.284410753695537e-07,3.241923477312498e-07
32.3745754281764,5.000000022931889e-06,2.058778952694818e-06,-1.3570505840163969e-06,1.6778172281741098e-06,3.207666441577094e-07,32.374575428176406,2.3251121186038278e-07,3.240367359045797e-07
56.89866029018282,5.000000013138002e-06,2.059245128255933e-06,-1.366171158869628e-06,1.6886503779203698e-06,3.224792190507399e-07,56.8986602901828,2.3530065472069522e-07,3.239313281049644e-07
100.0,5.000000000783542e-06,2.061002896035666e-06,-1.423273635407208e-06,1.7576707965561911e-06,3.343971611489878e-07,100.00000000000004,2.472731815626058e-07,3.2341754942043896e-07
